"","SiteSubsite","SiteSubsitePlot","MOISTURE","LAT.x","Region","LogPlotSize","MeanRichness","Duration","PlotForbMean","PlotShrubMean","PlotGraminoidMean","X.x","Slope","X.y","LAT.y","LONG","mat","warmq","coldq","prec","ID","WarmQSlope","PrecSlope","X","ForbSlope","GraminoidSlope","ShrubSlope"
"502","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB19.0","WET",71.29,"North America-West",-0.693147180559945,5,9,0.34965034965035,0,99.6503496503497,522,0.0382957344241307,173,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,530,-0.0777000777000785,0.0777000777000749,NA
"503","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB20.5","WET",71.29,"North America-West",-0.693147180559945,2,9,0,0,100,523,-0.0552239350765562,169,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,531,NA,0,NA
"504","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB21.0","WET",71.29,"North America-West",-0.693147180559945,2,9,0,0,100,524,0.0202032979647129,170,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,532,NA,0,NA
"505","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB21.5","WET",71.29,"North America-West",-0.693147180559945,2,9,0,0,100,525,0.0333724243653964,178,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,533,NA,0,NA
"506","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB22.0","WET",71.29,"North America-West",-0.693147180559945,3,9,0,0,100,526,0.0171386454605911,156,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,534,NA,0,NA
"507","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB22.5","WET",71.29,"North America-West",-0.693147180559945,4,9,0,0,100,527,0.028801853045087,165,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,535,NA,0,NA
"508","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB23.0","WET",71.29,"North America-West",-0.693147180559945,4,9,0,0,100,528,0.000970423654816345,168,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,536,NA,0,NA
"509","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB23.5","WET",71.29,"North America-West",-0.693147180559945,4,9,0,0,100,529,-0.000587977289794689,174,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,537,NA,0,NA
"510","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW:CAREX_WET_MEADOW_MICROTOPO:AB24.0","WET",71.29,"North America-West",-0.693147180559945,4,9,4.16666666666667,0,95.8333333333333,530,-0.00375259388565236,175,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,538,0.925925925925935,-0.925925925925933,NA
"511","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC04.0","WET",71.29,"North America-West",-0.693147180559945,4,9,0.431034482758621,0,99.5689655172414,531,0.00911888226131969,164,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,539,-0.0957854406130277,0.0957854406130291,NA
"512","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC04.5","WET",71.29,"North America-West",-0.693147180559945,3,9,0,0,100,532,-0.0137863846046312,167,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,540,NA,0,NA
"513","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC05.0","WET",71.29,"North America-West",-0.693147180559945,4,9,0,0,100,533,0.024268809949359,166,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,541,NA,0,NA
"514","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC05.5","WET",71.29,"North America-West",-0.693147180559945,4,9,0,0,100,534,0.00930666842738736,147,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,542,NA,0,NA
"515","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC06.0","WET",71.29,"North America-West",-0.693147180559945,4,9,0,0,100,535,-0.0192706037435102,142,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,543,NA,0,NA
"516","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC06.5","WET",71.29,"North America-West",-0.693147180559945,4,9,0,0,100,536,-0.0169026957450032,150,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,544,NA,0,NA
"517","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC07.0","WET",71.29,"North America-West",-0.693147180559945,4,9,0,0,100,537,0.0136622177457747,158,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,545,NA,0,NA
"518","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC07.5","WET",71.29,"North America-West",-0.693147180559945,4,9,1.8844609206055,0,98.1155390793945,538,0.00947811799902045,148,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,546,0.151031476332683,-0.151031476332681,NA
"519","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC19.0","WET",71.29,"North America-West",-0.693147180559945,6,9,2.17391304347826,0,97.8260869565217,539,0.0187288620314353,159,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,547,-0.483091787439618,0.483091787439621,NA
"520","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC19.5","WET",71.29,"North America-West",-0.693147180559945,4,9,0,0,100,540,0.00349056673857217,162,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,548,NA,0,NA
"521","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC20.0","WET",71.29,"North America-West",-0.693147180559945,2,9,0,0,100,541,0.0112230740298658,163,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,549,NA,0,NA
"522","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC20.5","WET",71.29,"North America-West",-0.693147180559945,2,9,0,0,100,542,-0.00630422814205785,153,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,550,NA,0,NA
"523","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC21.0","WET",71.29,"North America-West",-0.693147180559945,2,9,0,0,100,543,0.0320124994964172,160,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,551,NA,2.23302038568361e-15,NA
"524","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC21.5","WET",71.29,"North America-West",-0.693147180559945,2,9,0,0,100,544,0.0450361397665513,154,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,552,NA,0,NA
"525","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC22.0","WET",71.29,"North America-West",-0.693147180559945,2,9,0,0,100,545,0.0338187605405636,155,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,553,NA,0,NA
"526","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC22.5","WET",71.29,"North America-West",-0.693147180559945,4,9,3.33333333333333,0,96.6666666666667,546,0.0257006565393566,145,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,554,0.740740740740748,-0.740740740740746,NA
"527","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC23.0","WET",71.29,"North America-West",-0.693147180559945,3,9,0,0,100,547,0.025046477915231,157,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,555,NA,0,NA
"528","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC23.5","WET",71.29,"North America-West",-0.693147180559945,4,9,2.94117647058824,0,97.0588235294118,548,0.0312766058710294,161,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,556,0.653594771241836,-0.653594771241837,NA
"529","BARROW:CAREX_WET_MEADOW_MICROTOPO","BARROW:CAREX_WET_MEADOW_MICROTOPO:BC24.0","WET",71.29,"North America-West",-0.693147180559945,4,9,0,0,100,549,0.00892898491150863,172,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,557,NA,0,NA
"530","BARROW:DRY_HEATH_ORDINATION","BARROW:DRY_HEATH_ORDINATION:10","DRY",71.29,"North America-West",0,14,9,13.8796978187365,53.1210284141116,32.9992737671518,550,0.0155224326067309,179,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,558,1.43442722575198,-1.60839955681692,0.173972331064949
"531","BARROW:DRY_HEATH_ORDINATION","BARROW:DRY_HEATH_ORDINATION:11","DRY",71.29,"North America-West",0,14,9,24.331926873308,61.815922520848,13.8521506058441,551,0.00883303683080528,180,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,559,1.60787483305869,-0.262485982419751,-1.34538885063894
"532","BARROW:DRY_HEATH_ORDINATION","BARROW:DRY_HEATH_ORDINATION:7","DRY",71.29,"North America-West",0,16,9,24.9101420589516,51.6693882470677,23.4204696939807,552,0.0155232654856597,181,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,560,1.33144142956408,0.500321944227136,-1.83176337379122
"533","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO:AB12.5","WET",71.29,"North America-West",-0.693147180559945,8,9,12.6536885245902,0,87.3463114754098,553,-0.0178240413151738,188,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,561,1.35473588342442,-1.35473588342442,NA
"534","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO:AB13.0","WET",71.29,"North America-West",-0.693147180559945,4,9,7.5,0,92.5,554,-0.0218770629898545,186,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,562,1.66666666666668,-1.66666666666669,NA
"535","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO:AB29.5","WET",71.29,"North America-West",-0.693147180559945,4,9,0.925925925925926,0,99.0740740740741,555,0.00591628791280217,182,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,563,-0.20576131687243,0.205761316872429,NA
"536","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO:AB30.0","WET",71.29,"North America-West",-0.693147180559945,2,9,0,0,100,556,0.00492224995500352,185,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,564,NA,0,NA
"537","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO:AB30.5","WET",71.29,"North America-West",-0.693147180559945,2,9,0,0,100,NA,NA,183,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,565,NA,0,NA
"538","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO:BC13.0","WET",71.29,"North America-West",-0.693147180559945,4,9,12.6388888888889,0,87.3611111111111,557,0.0416652660506916,184,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,566,2.19135802469138,-2.19135802469138,NA
"539","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO:BC13.5","WET",71.29,"North America-West",-0.693147180559945,2,9,0,0,100,NA,NA,187,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,567,NA,0,NA
"540","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO:BC29.5","WET",71.29,"North America-West",-0.693147180559945,4,9,4.53216374269006,0,95.4678362573099,558,0.0048144418548229,189,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,568,0.227420402859002,-0.227420402859001,NA
"541","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO:BC30.0","WET",71.29,"North America-West",-0.693147180559945,2,9,0,0,100,559,0.00626895011997419,190,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,569,NA,0,NA
"542","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO:BC30.5","WET",71.29,"North America-West",-0.693147180559945,2,9,0,0,100,560,0.0168837493461971,191,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,570,NA,-2.23302038568361e-15,NA
"543","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO","BARROW:DUPONTIA_WET_MEADOW_MICROTOPO:BC31.0","WET",71.29,"North America-West",-0.693147180559945,2,9,0,0,100,NA,NA,192,71.29,-156.64,-10.9,3.7,-24.7,117,3,0.0276284097623437,1.74929971988796,571,NA,0,NA
"544","BROOKS:SHEEN-B","BROOKS:SHEEN-B:10","MOIST",68.5734993,"North America-West",0,14,10,22.1291208791209,68.768315018315,9.1025641025641,561,0.00455230159058936,1665,68.5734993,-143.7246513,-10.3,10.6,-27.7,218,90,0.0497291406797102,-0.0154061624649407,572,1.2266483516484,0.230769230769237,-1.45741758241764
"545","BROOKS:SHEEN-B","BROOKS:SHEEN-B:2","MOIST",68.5734993,"North America-West",0,8,5,12.7262225644975,79.2645360030805,8.00924143242203,562,0.017503442593173,1658,68.5734993,-143.7246513,-10.3,10.6,-27.7,218,90,0.0497291406797102,-0.0154061624649407,573,-0.192529842125521,1.69426261070459,-1.50173276857907
"546","BROOKS:SHEEN-B","BROOKS:SHEEN-B:4","MOIST",68.5734993,"North America-West",0,10,10,13.3425036632368,82.834186728803,3.82330960796024,563,0.000753621868944703,1659,68.5734993,-143.7246513,-10.3,10.6,-27.7,218,90,0.0497291406797102,-0.0154061624649407,574,-1.20142743854089,0.130848532910398,1.07057890563048
"547","BROOKS:SHEEN-B","BROOKS:SHEEN-B:5","MOIST",68.5734993,"North America-West",0,9,10,2.66537810016071,95.5743531830488,1.76026871679046,564,-0.000589174774648526,1660,68.5734993,-143.7246513,-10.3,10.6,-27.7,218,90,0.0497291406797102,-0.0154061624649407,575,0.0375494071146313,-0.126482213438741,0.0889328063241067
"548","BROOKS:SHEEN-B","BROOKS:SHEEN-B:6","MOIST",68.5734993,"North America-West",0,12,10,13.3997960802085,80.1828984303211,6.41730548947044,565,-0.00860076239436075,1661,68.5734993,-143.7246513,-10.3,10.6,-27.7,218,90,0.0497291406797102,-0.0154061624649407,576,0.703296703296739,0.179487179487194,-0.882783882783937
"549","BROOKS:SHEEN-B","BROOKS:SHEEN-B:7","MOIST",68.5734993,"North America-West",0,14,10,10.829719910934,75.0058107738584,14.1644693152076,566,-0.000396094440281148,1662,68.5734993,-143.7246513,-10.3,10.6,-27.7,218,90,0.0497291406797102,-0.0154061624649407,577,0.390835579514849,0.18699460916444,-0.577830188679292
"550","BROOKS:SHEEN-B","BROOKS:SHEEN-B:8","MOIST",68.5734993,"North America-West",0,12,10,21.690941439811,74.4003038548508,3.90875470533823,567,0.00678681589888179,1663,68.5734993,-143.7246513,-10.3,10.6,-27.7,218,90,0.0497291406797102,-0.0154061624649407,578,1.66843595187551,0.202878037272955,-1.87131398914846
"551","BROOKS:SHEEN-B","BROOKS:SHEEN-B:9","MOIST",68.5734993,"North America-West",0,11,10,17.6967866483996,72.9179640469963,9.38524930460414,568,0.00507244870299749,1664,68.5734993,-143.7246513,-10.3,10.6,-27.7,218,90,0.0497291406797102,-0.0154061624649407,579,1.03120978120981,0.648326898326929,-1.67953667953674
"552","BYLOT:MESPOLYGON","BYLOT:MESPOLYGON:64_1","MOIST",73.1682958,"North America-East",-0.713349887877465,4,6,0,73.6945812807882,26.3054187192118,569,0.0441042666632123,2019,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,580,NA,6.4696223316909,-6.46962233169089
"553","BYLOT:MESPOLYGON","BYLOT:MESPOLYGON:64_2","MOIST",73.1682958,"North America-East",-0.713349887877465,4,6,2.27272727272727,73.4006734006734,24.3265993265993,570,0.00703208500320003,2020,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,581,-0.757575757575711,0.533108866442167,0.224466891133542
"554","BYLOT:MESPOLYGON","BYLOT:MESPOLYGON:65_1","MOIST",73.1682958,"North America-East",-0.713349887877465,6,6,4.7027027027027,72.4324324324324,22.8648648648649,571,0.0121837365521178,2021,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,582,0.23423423423422,2.28828828828815,-2.52252252252236
"555","BYLOT:MESPOLYGON","BYLOT:MESPOLYGON:65_2","MOIST",73.1682958,"North America-East",-0.713349887877465,4,6,0,75.9358288770053,24.0641711229947,572,-0.054178014272103,2022,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,583,NA,-4.09982174688032,4.09982174688032
"556","BYLOT:MESPOLYGON","BYLOT:MESPOLYGON:66_1","MOIST",73.1682958,"North America-East",-0.713349887877465,5,6,21.3003663003663,59.2857142857143,19.4139194139194,573,-0.000716114850514547,2023,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,584,-6.14774114774077,3.05250305250286,3.0952380952379
"557","BYLOT:MESPOLYGON","BYLOT:MESPOLYGON:66_2","MOIST",73.1682958,"North America-East",-0.713349887877465,5,6,8.5379159847245,76.1047463175123,15.3573376977632,574,0.0177227581782796,2024,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,585,1.42753227859602,0.863793416984853,-2.29132569558087
"558","BYLOT:MESPOLYGON","BYLOT:MESPOLYGON:67_1","MOIST",73.1682958,"North America-East",-0.713349887877465,4,6,0,74.1847826086957,25.8152173913044,575,0.0303393023129861,2025,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,586,NA,4.43840579710118,-4.43840579710117
"559","BYLOT:MESPOLYGON","BYLOT:MESPOLYGON:67_2","MOIST",73.1682958,"North America-East",-0.713349887877465,6,6,20.2020202020202,40.8249158249158,38.973063973064,576,-0.00206089300175997,2026,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,587,0.673400673400632,-0.645342312008936,-0.028058361391694
"560","BYLOT:MESPOLYGON","BYLOT:MESPOLYGON:68_1","MOIST",73.1682958,"North America-East",-0.713349887877465,8,6,6.48148148148148,63.4259259259259,30.0925925925926,577,0.0143056134471773,2027,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,588,0.308641975308623,-0.15432098765431,-0.154320987654309
"561","BYLOT:MESPOLYGON","BYLOT:MESPOLYGON:68_2","MOIST",73.1682958,"North America-East",-0.713349887877465,9,6,7.98786653185035,64.0798786653185,27.9322548028311,578,0.00298682172169861,2028,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,589,-1.21334681496454,1.5588136164475,-0.345466801482956
"562","BYLOT:MESPOLYGON","BYLOT:MESPOLYGON:69_1","MOIST",73.1682958,"North America-East",-0.713349887877465,4,6,8.33333333333333,36.9047619047619,54.7619047619048,579,0.0162132273059711,2029,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,590,-2.77777777777761,-3.96825396825372,6.74603174603133
"563","BYLOT:MESPOLYGON","BYLOT:MESPOLYGON:69_2","MOIST",73.1682958,"North America-East",-0.713349887877465,6,6,5.26315789473684,19.3498452012384,75.3869969040248,580,-0.00947253803286753,2030,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,591,-1.75438596491217,2.32198142414847,-0.56759545923629
"564","BYLOT:MESPOLYGON","BYLOT:MESPOLYGON:70_1","MOIST",73.1682958,"North America-East",-0.713349887877465,4,6,1.61290322580645,72.9202037351443,25.4668930390492,581,-0.0129809198453266,2031,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,592,0.537634408602117,-2.03735144312381,1.4997170345217
"565","BYLOT:MESPOLYGON","BYLOT:MESPOLYGON:70_2","MOIST",73.1682958,"North America-East",-0.713349887877465,4,6,0,74.6883468834688,25.3116531165312,582,0.0200979377820681,2032,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,593,NA,1.93315266485986,-1.93315266485987
"566","BYLOT:MESPOLYGON","BYLOT:MESPOLYGON:71_1","MOIST",73.1682958,"North America-East",-0.713349887877465,4,6,1.61290322580645,55.9907834101382,42.3963133640553,583,-0.027610290370025,2033,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,594,0.537634408602117,-0.153609831029176,-0.384024577572939
"567","BYLOT:MESPOLYGON","BYLOT:MESPOLYGON:71_2","MOIST",73.1682958,"North America-East",-0.713349887877465,4,6,2.94117647058824,72.6755218216319,24.3833017077799,584,0.0144180759948069,2034,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,595,-0.980392156862684,-1.67615433270072,2.6565464895634
"568","BYLOT:MESPOLYGON","BYLOT:MESPOLYGON:72_1","MOIST",73.1682958,"North America-East",-0.713349887877465,6,6,2.08333333333333,74.4318181818182,23.4848484848485,585,-0.012997991115702,2035,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,596,-0.694444444444401,-3.28282828282808,3.97727272727248
"569","BYLOT:MESPOLYGON","BYLOT:MESPOLYGON:72_2","MOIST",73.1682958,"North America-East",-0.713349887877465,6,6,4.16666666666667,62.797619047619,33.0357142857143,586,0.00655146390499031,2036,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,597,1.3888888888888,1.48809523809515,-2.87698412698395
"570","BYLOT:MESPOLYGON","BYLOT:MESPOLYGON:73_1","MOIST",73.1682958,"North America-East",-0.713349887877465,6,6,2.27272727272727,59.0909090909091,38.6363636363636,587,-0.00226018001908834,2037,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,598,-0.757575757575711,3.78787878787856,-3.03030303030284
"571","BYLOT:MESPOLYGON","BYLOT:MESPOLYGON:73_2","MOIST",73.1682958,"North America-East",-0.713349887877465,4,6,1.61290322580645,68.7096774193548,29.6774193548387,588,0.00164809760478525,2038,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,599,-0.537634408602117,3.44086021505355,-2.90322580645143
"572","BYLOT:MESPOLYGON","BYLOT:MESPOLYGON:74_1","MOIST",73.1682958,"North America-East",-0.713349887877465,5,6,0,72.3809523809524,27.6190476190476,589,0.0136679642741802,2039,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,600,NA,-0.317460317460297,0.317460317460301
"573","BYLOT:MESPOLYGON","BYLOT:MESPOLYGON:74_2","MOIST",73.1682958,"North America-East",-0.713349887877465,5,6,9.6078431372549,52.7450980392157,37.6470588235294,590,0.0171350351354119,2040,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,601,1.2418300653594,0.784313725490149,-2.02614379084955
"574","BYLOT:MESPOLYGON","BYLOT:MESPOLYGON:75_1","MOIST",73.1682958,"North America-East",-0.713349887877465,6,6,1.51515151515152,48.4848484848485,50,591,0.0128567939515462,2041,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,602,-0.505050505050474,5.55555555555521,-5.05050505050474
"575","BYLOT:MESPOLYGON","BYLOT:MESPOLYGON:75_2","MOIST",73.1682958,"North America-East",-0.713349887877465,6,6,9.89243807040417,72.4087353324641,17.6988265971317,592,0.0467459048616862,2042,73.1682958,-79.9044525,-14.1,5.9,-33.5,211,105,0.0619794744069499,-1.3837535014006,603,-0.0923511516731786,3.07475010864822,-2.98239895697504
"576","BYLOT:MESPRAIRIE","BYLOT:MESPRAIRIE:52_1","MOIST",73.1399267,"North America-East",-0.713349887877465,5,6,9.41119691119691,53.3301158301158,37.2586872586873,593,0.00275916774484179,1995,73.1399267,-79.9843858,-14.3,5.7,-33.7,235,104,0.0618111951811969,-1.65798319327736,604,-0.434362934362907,2.89575289575272,-2.46138996138981
"577","BYLOT:MESPRAIRIE","BYLOT:MESPRAIRIE:52_2","MOIST",73.1399267,"North America-East",-0.713349887877465,4,6,2.63157894736842,52.280701754386,45.0877192982456,594,0.00516989762266096,1996,73.1399267,-79.9843858,-14.3,5.7,-33.7,235,104,0.0618111951811969,-1.65798319327736,605,-0.877192982456086,2.74853801169574,-1.87134502923965
"578","BYLOT:MESPRAIRIE","BYLOT:MESPRAIRIE:53_1","MOIST",73.1399267,"North America-East",-0.713349887877465,4,6,4.7883064516129,82.5604838709677,12.6512096774194,595,0.00221972665489066,1997,73.1399267,-79.9843858,-14.3,5.7,-33.7,235,104,0.0618111951811969,-1.65798319327736,606,-0.554435483870933,0.991263440860154,-0.436827956989219
"579","BYLOT:MESPRAIRIE","BYLOT:MESPRAIRIE:53_2","MOIST",73.1399267,"North America-East",-0.713349887877465,8,6,20.460358056266,51.8542199488491,27.6854219948849,596,0.021585892248624,1998,73.1399267,-79.9843858,-14.3,5.7,-33.7,235,104,0.0618111951811969,-1.65798319327736,607,-1.02301790281324,2.36572890025561,-1.34271099744237
"580","BYLOT:MESPRAIRIE","BYLOT:MESPRAIRIE:54_1","MOIST",73.1399267,"North America-East",-0.713349887877465,4,6,2.63157894736842,72.6973684210526,24.6710526315789,597,0.0360330643511696,1999,73.1399267,-79.9843858,-14.3,5.7,-33.7,235,104,0.0618111951811969,-1.65798319327736,608,0.877192982456086,4.0570175438594,-4.93421052631548
