"","SiteSubsitePlot","YEAR","SPECIES_NAME","RelCover"
"15772","ZACKENBERG:CASSIOPE_SITE_FLUX:4_CTL",2015,"Cassiope tetragona",94.1176470576367
"15773","ZACKENBERG:CASSIOPE_SITE_FLUX:5_CTL",2015,"Cassiope tetragona",95.2380952369841
"15774","ZACKENBERG:CASSIOPE_SITE_FLUX:1_CTL",2012,"Salix arctica",2.70270270338276
"15775","ZACKENBERG:SALIX_SITE_FLUX:1_CTL",2012,"Salix arctica",37.7777777782617
"15776","ZACKENBERG:SALIX_SITE_FLUX:2_CTL",2012,"Salix arctica",26.9230769223883
"15777","ZACKENBERG:CASSIOPE_SITE_FLUX:3_CTL",2012,"Salix arctica",1.56250000088525
"15778","ZACKENBERG:SALIX_SITE_FLUX:3_CTL",2012,"Salix arctica",52.6315789514404
"15779","ZACKENBERG:SALIX_SITE_FLUX:4_CTL",2012,"Salix arctica",3.8461538461176
"15780","ZACKENBERG:CASSIOPE_SITE_FLUX:5_CTL",2012,"Salix arctica",2.81690140900476
"15781","ZACKENBERG:SALIX_SITE_FLUX:5_CTL",2012,"Salix arctica",48.484848479989
"15782","ZACKENBERG:CASSIOPE_SITE_FLUX:1_CTL",2015,"Salix arctica",8.33333333265278
"15783","ZACKENBERG:CASSIOPE_SITE_FLUX:2_CTL",2015,"Salix arctica",5.5555555566142
"15784","ZACKENBERG:CASSIOPE_SITE_FLUX:3_CTL",2015,"Salix arctica",4.16666666794271
"15785","ZACKENBERG:CASSIOPE_SITE_FLUX:4_CTL",2015,"Salix arctica",2.94117647118166
"15786","ZACKENBERG:CASSIOPE_SITE_FLUX:5_CTL",2015,"Salix arctica",4.76190476301587
"15787","ZACKENBERG:SALIX_SITE_FLUX:1_CTL",2015,"Salix arctica",28.9473684202382
"15788","ZACKENBERG:SALIX_SITE_FLUX:2_CTL",2015,"Salix arctica",31.9999999954528
"15789","ZACKENBERG:SALIX_SITE_FLUX:3_CTL",2015,"Salix arctica",49.9999999983667
"15790","ZACKENBERG:SALIX_SITE_FLUX:4_CTL",2015,"Salix arctica",5.55555555605967
"15791","ZACKENBERG:SALIX_SITE_FLUX:5_CTL",2015,"Salix arctica",43.9024390292873
"15792","ZACKENBERG:SALIX_SITE_FLUX:1_CTL",2012,"Vaccinium uliginosum",26.6666666695704
"15793","ZACKENBERG:SALIX_SITE_FLUX:2_CTL",2012,"Vaccinium uliginosum",61.538461540926
"15794","ZACKENBERG:SALIX_SITE_FLUX:4_CTL",2012,"Vaccinium uliginosum",15.3846153825858
"15795","ZACKENBERG:SALIX_SITE_FLUX:1_CTL",2015,"Vaccinium uliginosum",28.9473684202382
"15796","ZACKENBERG:SALIX_SITE_FLUX:2_CTL",2015,"Vaccinium uliginosum",45.9999999995884
"15797","ZACKENBERG:SALIX_SITE_FLUX:4_CTL",2015,"Vaccinium uliginosum",25.9259259252538
"15798","ZACKENBERG:CASSIOPE_SITE_FLUX:1_CTL",2015,"Cardamine bellidifolia",4.16666666734722
"15799","ZACKENBERG:CASSIOPE_SITE_FLUX:1_CTL",2012,"Persicaria vivipara",8.10810810882396
"15800","ZACKENBERG:SALIX_SITE_FLUX:3_CTL",2012,"Persicaria vivipara",15.7894736828532
"15801","ZACKENBERG:CASSIOPE_SITE_FLUX:1_CTL",2015,"Persicaria vivipara",12.5
"15802","ZACKENBERG:CASSIOPE_SITE_FLUX:2_CTL",2015,"Persicaria vivipara",11.1111111105062
"15803","ZACKENBERG:SALIX_SITE_FLUX:3_CTL",2015,"Persicaria vivipara",13.3333333318089
"15804","ZACKENBERG:SALIX_SITE_FLUX:3_CTL",2015,"Juncus biglumis",6.66666666590444
"15805","ZACKENBERG:SALIX_SITE_FLUX:5_CTL",2015,"Juncus biglumis",2.43902439091434
"15806","ZACKENBERG:CASSIOPE_SITE_FLUX:3_CTL",2015,"Luzula nivalis",8.33333333384375
"15807","ZACKENBERG:SALIX_SITE_FLUX:1_CTL",2015,"Luzula nivalis",7.8947368430554
"15808","ZACKENBERG:SALIX_SITE_FLUX:2_CTL",2015,"Luzula nivalis",6.0000000003724
"15809","ZACKENBERG:SALIX_SITE_FLUX:3_CTL",2015,"Luzula nivalis",6.66666666590444
"15810","ZACKENBERG:CASSIOPE_SITE_FLUX:1_CTL",2012,"Luzula confusa",5.4054054054412
"15811","ZACKENBERG:SALIX_SITE_FLUX:1_CTL",2012,"Luzula confusa",6.66666666739259
"15812","ZACKENBERG:CASSIOPE_SITE_FLUX:2_CTL",2012,"Luzula confusa",2.77777777730517
"15813","ZACKENBERG:SALIX_SITE_FLUX:2_CTL",2012,"Luzula confusa",1.9230769235662
"15814","ZACKENBERG:SALIX_SITE_FLUX:3_CTL",2012,"Luzula confusa",5.26315789514404
"15815","ZACKENBERG:SALIX_SITE_FLUX:4_CTL",2012,"Luzula confusa",21.1538461522334
"15816","ZACKENBERG:CASSIOPE_SITE_FLUX:2_CTL",2015,"Luzula confusa",11.1111111105062
"15817","ZACKENBERG:SALIX_SITE_FLUX:1_CTL",2015,"Luzula confusa",2.63157894811496
"15818","ZACKENBERG:SALIX_SITE_FLUX:4_CTL",2015,"Luzula confusa",16.666666668179
"15819","ZACKENBERG:SALIX_SITE_FLUX:1_CTL",2012,"Arctagrostis latifolia",11.1111111086914
"15820","ZACKENBERG:SALIX_SITE_FLUX:2_CTL",2012,"Arctagrostis latifolia",9.61538461311945
"15821","ZACKENBERG:SALIX_SITE_FLUX:3_CTL",2012,"Arctagrostis latifolia",15.7894736828532
"15822","ZACKENBERG:SALIX_SITE_FLUX:5_CTL",2012,"Arctagrostis latifolia",6.06060606074105
"15823","ZACKENBERG:SALIX_SITE_FLUX:1_CTL",2015,"Arctagrostis latifolia",7.8947368430554
"15824","ZACKENBERG:SALIX_SITE_FLUX:2_CTL",2015,"Arctagrostis latifolia",14.0000000041356
"15825","ZACKENBERG:SALIX_SITE_FLUX:3_CTL",2015,"Arctagrostis latifolia",23.3333333380156
"15826","ZACKENBERG:SALIX_SITE_FLUX:5_CTL",2015,"Arctagrostis latifolia",2.43902439091434
"15827","ZACKENBERG:SALIX_SITE_FLUX:4_CTL",2012,"Hierochloe alpina",3.8461538461176
"15828","ZACKENBERG:SALIX_SITE_FLUX:1_CTL",2015,"Hierochloe alpina",21.0526315771828
"15829","ZACKENBERG:SALIX_SITE_FLUX:2_CTL",2015,"Hierochloe alpina",2.0000000004508
"15830","ZACKENBERG:SALIX_SITE_FLUX:5_CTL",2015,"Hierochloe alpina",12.1951219485961
"15831","ZACKENBERG:SALIX_SITE_FLUX:1_CTL",2012,"Poa arctica",17.777777776084
"15832","ZACKENBERG:CASSIOPE_SITE_FLUX:2_CTL",2012,"Poa arctica",4.16666666629803
"15833","ZACKENBERG:CASSIOPE_SITE_FLUX:3_CTL",2012,"Poa arctica",1.56250000088525
"15834","ZACKENBERG:SALIX_SITE_FLUX:3_CTL",2012,"Poa arctica",10.5263157877091
"15835","ZACKENBERG:CASSIOPE_SITE_FLUX:2_CTL",2015,"Poa arctica",22.2222222210123
"15836","ZACKENBERG:CASSIOPE_SITE_FLUX:3_CTL",2015,"Poa arctica",8.33333333384375
"15837","ZACKENBERG:CASSIOPE_SITE_FLUX:4_CTL",2015,"Poa arctica",2.94117647118166
"15838","ZACKENBERG:SALIX_SITE_FLUX:1_CTL",2015,"Poa arctica",2.63157894811496
"15839","ZACKENBERG:SALIX_SITE_FLUX:4_CTL",2015,"Poa arctica",11.1111111121193
"15840","ZACKENBERG:SALIX_SITE_FLUX:5_CTL",2015,"Poa arctica",7.31707317154789
"15841","ZACKENBERG:SALIX_SITE_FLUX:4_CTL",2012,"Poa glauca",3.8461538461176
"15842","ABISKO:PEATLAND:AA1",2013,"Andromeda polifolia",9.76430976430976
"15843","ABISKO:PEATLAND:AA1",2013,"Betula nana",8.75420875420875
"15844","ABISKO:PEATLAND:AA1",2013,"Calamagrostis lapponica",1.34680134680135
"15845","ABISKO:PEATLAND:AA1",2013,"Empetrum nigrum",43.7710437710438
"15846","ABISKO:PEATLAND:AA1",2013,"Pinguicula villosa",0.336700336700337
"15847","ABISKO:PEATLAND:AA1",2013,"Rubus chamaemorus",5.72390572390572
"15848","ABISKO:PEATLAND:AA1",2013,"Vaccinium microcarpum",18.8552188552189
"15849","ABISKO:PEATLAND:AA1",2013,"Vaccinium uliginosum",11.4478114478114
"15850","ABISKO:PEATLAND:AA2",2013,"Andromeda polifolia",4.05405405405405
"15851","ABISKO:PEATLAND:AA2",2013,"Calamagrostis lapponica",4.05405405405405
"15852","ABISKO:PEATLAND:AA2",2013,"Empetrum nigrum",55.4054054054054
"15853","ABISKO:PEATLAND:AA2",2013,"Eriophorum vaginatum",1.35135135135135
"15854","ABISKO:PEATLAND:AA2",2013,"Pinguicula villosa",0.45045045045045
"15855","ABISKO:PEATLAND:AA2",2013,"Rubus chamaemorus",15.3153153153153
"15856","ABISKO:PEATLAND:AA2",2013,"Vaccinium microcarpum",15.3153153153153
"15857","ABISKO:PEATLAND:AA2",2013,"Vaccinium uliginosum",4.05405405405405
"15858","ABISKO:PEATLAND:AA3",2013,"Andromeda polifolia",12.568306010929
"15859","ABISKO:PEATLAND:AA3",2013,"Betula nana",4.91803278688525
"15860","ABISKO:PEATLAND:AA3",2013,"Calamagrostis lapponica",2.73224043715847
"15861","ABISKO:PEATLAND:AA3",2013,"Empetrum nigrum",35.5191256830601
"15862","ABISKO:PEATLAND:AA3",2013,"Eriophorum vaginatum",1.09289617486339
"15863","ABISKO:PEATLAND:AA3",2013,"Pinguicula villosa",1.09289617486339
"15864","ABISKO:PEATLAND:AA3",2013,"Rubus chamaemorus",10.9289617486339
"15865","ABISKO:PEATLAND:AA3",2013,"Vaccinium microcarpum",23.4972677595628
"15866","ABISKO:PEATLAND:AA3",2013,"Vaccinium uliginosum",7.65027322404372
"15867","ABISKO:PEATLAND:AA4",2013,"Andromeda polifolia",4.6875
"15868","ABISKO:PEATLAND:AA4",2013,"Calamagrostis lapponica",1.04166666666667
"15869","ABISKO:PEATLAND:AA4",2013,"Empetrum nigrum",38.0208333333333
"15870","ABISKO:PEATLAND:AA4",2013,"Eriophorum vaginatum",3.125
"15871","ABISKO:PEATLAND:AA4",2013,"Rubus chamaemorus",25.5208333333333
"15872","ABISKO:PEATLAND:AA4",2013,"Vaccinium microcarpum",23.4375
"15873","ABISKO:PEATLAND:AA4",2013,"Vaccinium uliginosum",4.16666666666667
"15874","ABISKO:PEATLAND:AA5",2013,"Andromeda polifolia",8.31024930747922
"15875","ABISKO:PEATLAND:AA5",2013,"Betula nana",9.41828254847645
"15876","ABISKO:PEATLAND:AA5",2013,"Calamagrostis lapponica",0.831024930747922
"15877","ABISKO:PEATLAND:AA5",2013,"Empetrum nigrum",38.781163434903
"15878","ABISKO:PEATLAND:AA5",2013,"Eriophorum vaginatum",0.554016620498615
"15879","ABISKO:PEATLAND:AA5",2013,"Pinguicula villosa",0.554016620498615
"15880","ABISKO:PEATLAND:AA5",2013,"Rubus chamaemorus",4.43213296398892
"15881","ABISKO:PEATLAND:AA5",2013,"Vaccinium microcarpum",21.8836565096953
"15882","ABISKO:PEATLAND:AA5",2013,"Vaccinium uliginosum",11.0803324099723
"15883","ABISKO:PEATLAND:AA5",2013,"Equisetum arvense",4.15512465373961
"15884","ABISKO:ABISKODRY_PADDUS:CTL_1",2008,"Betula nana",19.3333333333333
"15885","ABISKO:ABISKODRY_PADDUS:CTL_1",2008,"Carex parallela",2
"15886","ABISKO:ABISKODRY_PADDUS:CTL_1",2008,"Carex vaginata",27.3333333333333
"15887","ABISKO:ABISKODRY_PADDUS:CTL_1",2008,"Cassiope tetragona",26.6666666666667
"15888","ABISKO:ABISKODRY_PADDUS:CTL_1",2008,"Dryas octopetala",10
"15889","ABISKO:ABISKODRY_PADDUS:CTL_1",2008,"Empetrum nigrum",1.33333333333333
"15890","ABISKO:ABISKODRY_PADDUS:CTL_1",2008,"Persicaria vivipara",0.666666666666667
"15891","ABISKO:ABISKODRY_PADDUS:CTL_1",2008,"Rhododendron lapponicum",5.33333333333333
"15892","ABISKO:ABISKODRY_PADDUS:CTL_1",2008,"Salix reticulata",2
"15893","ABISKO:ABISKODRY_PADDUS:CTL_1",2008,"Tofieldia pusilla",3.33333333333333
"15894","ABISKO:ABISKODRY_PADDUS:CTL_1",2008,"Vaccinium uliginosum",2
"15895","ABISKO:ABISKODRY_PADDUS:CTL_1",2014,"Astragalus alpinus",5.26315789473684
"15896","ABISKO:ABISKODRY_PADDUS:CTL_1",2014,"Bartsia alpina",0.87719298245614
"15897","ABISKO:ABISKODRY_PADDUS:CTL_1",2014,"Betula nana",23.6842105263158
"15898","ABISKO:ABISKODRY_PADDUS:CTL_1",2014,"Carex parallela",0.87719298245614
"15899","ABISKO:ABISKODRY_PADDUS:CTL_1",2014,"Carex vaginata",14.9122807017544
"15900","ABISKO:ABISKODRY_PADDUS:CTL_1",2014,"Cassiope tetragona",28.9473684210526
"15901","ABISKO:ABISKODRY_PADDUS:CTL_1",2014,"Dryas octopetala",7.89473684210526
"15902","ABISKO:ABISKODRY_PADDUS:CTL_1",2014,"Empetrum nigrum",4.3859649122807
"15903","ABISKO:ABISKODRY_PADDUS:CTL_1",2014,"Persicaria vivipara",3.50877192982456
"15904","ABISKO:ABISKODRY_PADDUS:CTL_1",2014,"Rhododendron lapponicum",3.50877192982456
"15905","ABISKO:ABISKODRY_PADDUS:CTL_1",2014,"Salix reticulata",1.75438596491228
"15906","ABISKO:ABISKODRY_PADDUS:CTL_1",2014,"Tofieldia pusilla",1.75438596491228
"15907","ABISKO:ABISKODRY_PADDUS:CTL_1",2014,"Vaccinium uliginosum",2.63157894736842
"15908","ABISKO:ABISKODRY_PADDUS:CTL_2",2008,"Arctous alpina",9.32203389830508
"15909","ABISKO:ABISKODRY_PADDUS:CTL_2",2008,"Astragalus frigidus",2.54237288135593
"15910","ABISKO:ABISKODRY_PADDUS:CTL_2",2008,"Betula nana",14.4067796610169
"15911","ABISKO:ABISKODRY_PADDUS:CTL_2",2008,"Carex parallela",0.847457627118644
"15912","ABISKO:ABISKODRY_PADDUS:CTL_2",2008,"Carex vaginata",2.54237288135593
"15913","ABISKO:ABISKODRY_PADDUS:CTL_2",2008,"Cassiope tetragona",49.1525423728814
"15914","ABISKO:ABISKODRY_PADDUS:CTL_2",2008,"Dryas octopetala",4.23728813559322
"15915","ABISKO:ABISKODRY_PADDUS:CTL_2",2008,"Empetrum nigrum",2.54237288135593
"15916","ABISKO:ABISKODRY_PADDUS:CTL_2",2008,"Pseudorchis albida",0.847457627118644
"15917","ABISKO:ABISKODRY_PADDUS:CTL_2",2008,"Rhododendron lapponicum",5.93220338983051
"15918","ABISKO:ABISKODRY_PADDUS:CTL_2",2008,"Salix reticulata",0.847457627118644
"15919","ABISKO:ABISKODRY_PADDUS:CTL_2",2008,"Vaccinium uliginosum",6.77966101694915
"15920","ABISKO:ABISKODRY_PADDUS:CTL_2",2014,"Astragalus alpinus",6.14035087719298
"15921","ABISKO:ABISKODRY_PADDUS:CTL_2",2014,"Betula nana",37.719298245614
"15922","ABISKO:ABISKODRY_PADDUS:CTL_2",2014,"Carex parallela",0.87719298245614
"15923","ABISKO:ABISKODRY_PADDUS:CTL_2",2014,"Carex vaginata",1.75438596491228
"15924","ABISKO:ABISKODRY_PADDUS:CTL_2",2014,"Cassiope tetragona",15.7894736842105
"15925","ABISKO:ABISKODRY_PADDUS:CTL_2",2014,"Dryas octopetala",11.4035087719298
"15926","ABISKO:ABISKODRY_PADDUS:CTL_2",2014,"Empetrum nigrum",6.14035087719298
"15927","ABISKO:ABISKODRY_PADDUS:CTL_2",2014,"Rhododendron lapponicum",7.01754385964912
"15928","ABISKO:ABISKODRY_PADDUS:CTL_2",2014,"Salix hastata",3.50877192982456
"15929","ABISKO:ABISKODRY_PADDUS:CTL_2",2014,"Vaccinium uliginosum",9.64912280701754
"15930","ABISKO:ABISKODRY_PADDUS:CTL_3",2008,"Betula nana",7.9646017699115
"15931","ABISKO:ABISKODRY_PADDUS:CTL_3",2008,"Carex parallela",1.76991150442478
"15932","ABISKO:ABISKODRY_PADDUS:CTL_3",2008,"Carex vaginata",1.76991150442478
"15933","ABISKO:ABISKODRY_PADDUS:CTL_3",2008,"Cassiope tetragona",42.4778761061947
"15934","ABISKO:ABISKODRY_PADDUS:CTL_3",2008,"Chamorchis alpina",1.76991150442478
"15935","ABISKO:ABISKODRY_PADDUS:CTL_3",2008,"Dryas octopetala",1.76991150442478
"15936","ABISKO:ABISKODRY_PADDUS:CTL_3",2008,"Empetrum nigrum",0.884955752212389
"15937","ABISKO:ABISKODRY_PADDUS:CTL_3",2008,"Persicaria vivipara",0.884955752212389
"15938","ABISKO:ABISKODRY_PADDUS:CTL_3",2008,"Rhododendron lapponicum",30.0884955752212
"15939","ABISKO:ABISKODRY_PADDUS:CTL_3",2008,"Salix reticulata",0.884955752212389
"15940","ABISKO:ABISKODRY_PADDUS:CTL_3",2008,"Tofieldia pusilla",0.884955752212389
"15941","ABISKO:ABISKODRY_PADDUS:CTL_3",2008,"Vaccinium uliginosum",8.84955752212389
"15942","ABISKO:ABISKODRY_PADDUS:CTL_3",2014,"Arctous alpina",6.74157303370786
"15943","ABISKO:ABISKODRY_PADDUS:CTL_3",2014,"Astragalus alpinus",14.6067415730337
"15944","ABISKO:ABISKODRY_PADDUS:CTL_3",2014,"Bartsia alpina",2.24719101123596
"15945","ABISKO:ABISKODRY_PADDUS:CTL_3",2014,"Betula nana",2.24719101123596
"15946","ABISKO:ABISKODRY_PADDUS:CTL_3",2014,"Carex parallela",3.37078651685393
"15947","ABISKO:ABISKODRY_PADDUS:CTL_3",2014,"Carex vaginata",1.12359550561798
"15948","ABISKO:ABISKODRY_PADDUS:CTL_3",2014,"Cassiope tetragona",23.5955056179775
"15949","ABISKO:ABISKODRY_PADDUS:CTL_3",2014,"Dryas octopetala",11.2359550561798
"15950","ABISKO:ABISKODRY_PADDUS:CTL_3",2014,"Empetrum nigrum",2.24719101123596
"15951","ABISKO:ABISKODRY_PADDUS:CTL_3",2014,"Persicaria vivipara",1.12359550561798
"15952","ABISKO:ABISKODRY_PADDUS:CTL_3",2014,"Pinguicula vulgaris",1.12359550561798
"15953","ABISKO:ABISKODRY_PADDUS:CTL_3",2014,"Rhododendron lapponicum",8.98876404494382
"15954","ABISKO:ABISKODRY_PADDUS:CTL_3",2014,"Salix reticulata",12.3595505617978
"15955","ABISKO:ABISKODRY_PADDUS:CTL_3",2014,"Tofieldia pusilla",3.37078651685393
"15956","ABISKO:ABISKODRY_PADDUS:CTL_3",2014,"Vaccinium uliginosum",5.61797752808989
"15957","ABISKO:ABISKODRY_PADDUS:CTL_4",2008,"Andromeda polifolia",3.2
"15958","ABISKO:ABISKODRY_PADDUS:CTL_4",2008,"Arctous alpina",2.4
"15959","ABISKO:ABISKODRY_PADDUS:CTL_4",2008,"Astragalus alpinus",0.8
"15960","ABISKO:ABISKODRY_PADDUS:CTL_4",2008,"Astragalus frigidus",0.8
"15961","ABISKO:ABISKODRY_PADDUS:CTL_4",2008,"Bartsia alpina",3.2
"15962","ABISKO:ABISKODRY_PADDUS:CTL_4",2008,"Betula nana",5.6
"15963","ABISKO:ABISKODRY_PADDUS:CTL_4",2008,"Carex parallela",4
"15964","ABISKO:ABISKODRY_PADDUS:CTL_4",2008,"Carex vaginata",7.2
"15965","ABISKO:ABISKODRY_PADDUS:CTL_4",2008,"Cassiope tetragona",17.6
"15966","ABISKO:ABISKODRY_PADDUS:CTL_4",2008,"Dryas octopetala",28.8
"15967","ABISKO:ABISKODRY_PADDUS:CTL_4",2008,"Empetrum nigrum",4.8
"15968","ABISKO:ABISKODRY_PADDUS:CTL_4",2008,"Festuca ovina",2.4
"15969","ABISKO:ABISKODRY_PADDUS:CTL_4",2008,"Persicaria vivipara",0.8
"15970","ABISKO:ABISKODRY_PADDUS:CTL_4",2008,"Rhododendron lapponicum",1.6
"15971","ABISKO:ABISKODRY_PADDUS:CTL_4",2008,"Salix reticulata",4
"15972","ABISKO:ABISKODRY_PADDUS:CTL_4",2008,"Vaccinium uliginosum",12.8
"15973","ABISKO:ABISKODRY_PADDUS:CTL_4",2014,"Andromeda polifolia",1.17647058823529
"15974","ABISKO:ABISKODRY_PADDUS:CTL_4",2014,"Arctous alpina",1.17647058823529
"15975","ABISKO:ABISKODRY_PADDUS:CTL_4",2014,"Bartsia alpina",1.17647058823529
"15976","ABISKO:ABISKODRY_PADDUS:CTL_4",2014,"Betula nana",7.05882352941176
"15977","ABISKO:ABISKODRY_PADDUS:CTL_4",2014,"Carex vaginata",1.17647058823529
"15978","ABISKO:ABISKODRY_PADDUS:CTL_4",2014,"Dryas octopetala",29.4117647058824
"15979","ABISKO:ABISKODRY_PADDUS:CTL_4",2014,"Empetrum nigrum",7.05882352941176
"15980","ABISKO:ABISKODRY_PADDUS:CTL_4",2014,"Luzula spicata",1.17647058823529
"15981","ABISKO:ABISKODRY_PADDUS:CTL_4",2014,"Rhododendron lapponicum",9.41176470588235
"15982","ABISKO:ABISKODRY_PADDUS:CTL_4",2014,"Salix reticulata",4.70588235294118
"15983","ABISKO:ABISKODRY_PADDUS:CTL_4",2014,"Silene acaulis",17.6470588235294
"15984","ABISKO:ABISKODRY_PADDUS:CTL_4",2014,"Vaccinium uliginosum",18.8235294117647
"15985","ABISKO:ABISKODRY_PADDUS:CTL_5",2008,"Andromeda polifolia",7.14285714285714
"15986","ABISKO:ABISKODRY_PADDUS:CTL_5",2008,"Arctous alpina",0.793650793650794
"15987","ABISKO:ABISKODRY_PADDUS:CTL_5",2008,"Astragalus frigidus",2.38095238095238
"15988","ABISKO:ABISKODRY_PADDUS:CTL_5",2008,"Bartsia alpina",0.793650793650794
"15989","ABISKO:ABISKODRY_PADDUS:CTL_5",2008,"Betula nana",15.0793650793651
"15990","ABISKO:ABISKODRY_PADDUS:CTL_5",2008,"Carex parallela",0.793650793650794
"15991","ABISKO:ABISKODRY_PADDUS:CTL_5",2008,"Carex vaginata",4.76190476190476
"15992","ABISKO:ABISKODRY_PADDUS:CTL_5",2008,"Cassiope tetragona",12.6984126984127
"15993","ABISKO:ABISKODRY_PADDUS:CTL_5",2008,"Dryas octopetala",3.17460317460317
"15994","ABISKO:ABISKODRY_PADDUS:CTL_5",2008,"Empetrum nigrum",18.2539682539683
"15995","ABISKO:ABISKODRY_PADDUS:CTL_5",2008,"Pedicularis lapponica",0.793650793650794
"15996","ABISKO:ABISKODRY_PADDUS:CTL_5",2008,"Persicaria vivipara",3.96825396825397
"15997","ABISKO:ABISKODRY_PADDUS:CTL_5",2008,"Silene acaulis",5.55555555555556
"15998","ABISKO:ABISKODRY_PADDUS:CTL_5",2008,"Vaccinium uliginosum",23.8095238095238
"15999","ABISKO:ABISKODRY_PADDUS:CTL_5",2014,"Andromeda polifolia",2.77777777777778
"16000","ABISKO:ABISKODRY_PADDUS:CTL_5",2014,"Astragalus frigidus",1.38888888888889
"16001","ABISKO:ABISKODRY_PADDUS:CTL_5",2014,"Bartsia alpina",0.694444444444444
"16002","ABISKO:ABISKODRY_PADDUS:CTL_5",2014,"Betula nana",13.1944444444444
"16003","ABISKO:ABISKODRY_PADDUS:CTL_5",2014,"Carex parallela",1.38888888888889
"16004","ABISKO:ABISKODRY_PADDUS:CTL_5",2014,"Carex vaginata",3.47222222222222
"16005","ABISKO:ABISKODRY_PADDUS:CTL_5",2014,"Cassiope tetragona",25
"16006","ABISKO:ABISKODRY_PADDUS:CTL_5",2014,"Dryas octopetala",14.5833333333333
"16007","ABISKO:ABISKODRY_PADDUS:CTL_5",2014,"Empetrum nigrum",7.63888888888889
"16008","ABISKO:ABISKODRY_PADDUS:CTL_5",2014,"Persicaria vivipara",8.33333333333333
"16009","ABISKO:ABISKODRY_PADDUS:CTL_5",2014,"Rhododendron lapponicum",5.55555555555556
"16010","ABISKO:ABISKODRY_PADDUS:CTL_5",2014,"Silene acaulis",6.94444444444444
"16011","ABISKO:ABISKODRY_PADDUS:CTL_5",2014,"Tofieldia pusilla",0.694444444444444
"16012","ABISKO:ABISKODRY_PADDUS:CTL_5",2014,"Vaccinium uliginosum",8.33333333333333
"16013","ABISKO:ABISKODRY_PADDUS:CTL_6",2008,"Andromeda polifolia",3.6231884057971
"16014","ABISKO:ABISKODRY_PADDUS:CTL_6",2008,"Betula nana",7.97101449275362
"16015","ABISKO:ABISKODRY_PADDUS:CTL_6",2008,"Carex vaginata",5.79710144927536
"16016","ABISKO:ABISKODRY_PADDUS:CTL_6",2008,"Cassiope tetragona",17.3913043478261
"16017","ABISKO:ABISKODRY_PADDUS:CTL_6",2008,"Empetrum nigrum",48.5507246376812
"16018","ABISKO:ABISKODRY_PADDUS:CTL_6",2008,"Vaccinium uliginosum",10.1449275362319
"16019","ABISKO:ABISKODRY_PADDUS:CTL_6",2008,"Vaccinium vitis-idaea",6.52173913043478
"16020","ABISKO:ABISKODRY_PADDUS:CTL_6",2014,"Andromeda polifolia",3.125
"16021","ABISKO:ABISKODRY_PADDUS:CTL_6",2014,"Bartsia alpina",1.04166666666667
"16022","ABISKO:ABISKODRY_PADDUS:CTL_6",2014,"Betula nana",2.08333333333333
"16023","ABISKO:ABISKODRY_PADDUS:CTL_6",2014,"Carex vaginata",3.125
"16024","ABISKO:ABISKODRY_PADDUS:CTL_6",2014,"Cassiope tetragona",18.75
"16025","ABISKO:ABISKODRY_PADDUS:CTL_6",2014,"Empetrum nigrum",47.9166666666667
"16026","ABISKO:ABISKODRY_PADDUS:CTL_6",2014,"Persicaria vivipara",1.04166666666667
"16027","ABISKO:ABISKODRY_PADDUS:CTL_6",2014,"Salix hastata",5.20833333333333
"16028","ABISKO:ABISKODRY_PADDUS:CTL_6",2014,"Salix myrsinites",1.04166666666667
"16029","ABISKO:ABISKODRY_PADDUS:CTL_6",2014,"Vaccinium uliginosum",4.16666666666667
"16030","ABISKO:ABISKODRY_PADDUS:CTL_6",2014,"Vaccinium vitis-idaea",12.5
"16031","SADVENT:MES_POINTFRAME:DCUA",2014,"Salix polaris",75.4098360655738
"16032","SADVENT:MES_POINTFRAME:DCUA",2014,"Dryas octopetala",1.63934426229508
"16033","SADVENT:MES_POINTFRAME:DCUA",2014,"Persicaria vivipara",4.91803278688525
"16034","SADVENT:MES_POINTFRAME:DCUA",2014,"Alopecurus magellanicus",11.4754098360656
"16035","SADVENT:MES_POINTFRAME:DCUA",2014,"XXXDUPONTIA:SADVENT",3.27868852459016
"16036","SADVENT:MES_POINTFRAME:DCUA",2014,"Luzula confusa",3.27868852459016
"16037","SADVENT:MES_POINTFRAME:DDUA",2014,"Salix polaris",18.75
"16038","SADVENT:MES_POINTFRAME:DDUA",2014,"Dryas octopetala",31.25
"16039","SADVENT:MES_POINTFRAME:DDUA",2014,"XXXWOODYDRYAS:SADVENT",2.5
"16040","SADVENT:MES_POINTFRAME:DDUA",2014,"Persicaria vivipara",10
"16041","SADVENT:MES_POINTFRAME:DDUA",2014,"Stellaria crassipes",1.25
"16042","SADVENT:MES_POINTFRAME:DDUA",2014,"Alopecurus magellanicus",36.25
"16043","SADVENT:MES_POINTFRAME:DEUA",2014,"Salix polaris",64.7058823529412
"16044","SADVENT:MES_POINTFRAME:DEUA",2014,"XXXWOODYSALIX:SADVENT",4.70588235294118
"16045","SADVENT:MES_POINTFRAME:DEUA",2014,"Persicaria vivipara",3.52941176470588
"16046","SADVENT:MES_POINTFRAME:DEUA",2014,"Pedicularis dasyantha",4.70588235294118
"16047","SADVENT:MES_POINTFRAME:DEUA",2014,"Saxifraga oppositifolia",1.17647058823529
"16048","SADVENT:MES_POINTFRAME:DEUA",2014,"Stellaria crassipes",4.70588235294118
