"","X.x","SiteSubsitePlotYear","SiteSubsitePlot","SiteSubsite","SITE","SUBSITE","PLOT","YEAR","STATUS","TISSUE","ValueType","ORIGINAL_NAME","GENUS","GFNARROWwalker","SPECIES_NAME","TREATMENT","RelCover","MOISTURE","LAT.x","LONG.x","ELEV","AZONE","SurveyedArea","AlpArc","lat_grid","lon_grid","gridcell","Region","Method","FuncGroup","PlotYearFuncCover","PlotYearDominatingFG","ShrubCover","GraminoidCover","ForbCover","DominatingFG","PlotShrubMean","PlotForbMean","PlotGraminoidMean","AnnualRichness","MeanRichness","NumYears","Duration","LogPlotSize","YearCentred","Slope","X.y","mat.x","warmq.x","coldq.x","prec.x","X.x.x","LAT.y","LONG.y","mat.y","warmq.y","coldq.y","prec.y","ID","WarmQSlope","PrecSlope","X.y.y","ForbSlope","GraminoidSlope","ShrubSlope"
"713",752,"TOOLIK:TUSSOCKGRID:17:1990","TOOLIK:TUSSOCKGRID:17","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","17",1990,"LIVE","NONWOOD","pf_topbot_XY","Betula nana","Betula","SDECI","Betula nana","CTL",25.3968253968254,"MOIST",68.62,-149.61,731,"LOW",1,"Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)","Shrub",55.5555555555556,"Shrub-Dominated",55.5555555555556,42.8571428571429,1.58730158730159,"Shrub-Dominated",54.0211667234139,2.57923942474504,43.399593851841,9,9,4,18,0,-13,-0.0333333333333333,1540,-10.2,10.3,-26.7,249,1540,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1164,-0.0358910128573049,-0.0981800346968882,0.134071047554194
"714",753,"TOOLIK:TUSSOCKGRID:18:1990","TOOLIK:TUSSOCKGRID:18","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","18",1990,"LIVE","NONWOOD","pf_topbot_XY","Betula nana","Betula","SDECI","Betula nana","CTL",29.5081967213115,"MOIST",68.62,-149.61,731,"LOW",1,"Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)","Shrub",77.0491803278689,"Shrub-Dominated",77.0491803278689,19.672131147541,3.27868852459016,"Shrub-Dominated",74.2568570381628,1.5772478887233,24.1658950731139,10,9,4,18,0,-13,-0.116666666666667,1541,-10.2,10.3,-26.7,249,1541,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1165,-0.214439476734559,0.766755978876576,-0.552316502142017
"715",754,"TOOLIK:TUSSOCKGRID:19:1990","TOOLIK:TUSSOCKGRID:19","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","19",1990,"LIVE","NONWOOD","pf_topbot_XY","Carex bigelowii","Carex","SEDGE","Carex bigelowii","CTL",24,"MOIST",68.62,-149.61,731,"LOW",1,"Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)","Graminoid",56,"Graminoid-Dominated",44,56,0,"Graminoid-Dominated",35.3741531165312,1.75558943089431,62.8702574525745,8,9,4,18,0,-13,0.133333333333333,1542,-10.2,10.3,-26.7,249,1542,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1166,0.156673441734417,0.325903342366757,-0.482576784101174
"716",755,"TOOLIK:TUSSOCKGRID:20:1990","TOOLIK:TUSSOCKGRID:20","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","20",1990,"LIVE","NONWOOD","pf_topbot_XY","Ledum decumbens","Ledum","SEVER","Ledum decumbens","CTL",23.0769230769231,"MOIST",68.62,-149.61,731,"LOW",1,"Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)","Shrub",57.6923076923077,"Shrub-Dominated",57.6923076923077,40.3846153846154,1.92307692307692,"Shrub-Dominated",55.2522462761824,1.77025988196201,42.9774938418555,7,6,4,18,0,-13,0.0333333333333333,1543,-10.2,10.3,-26.7,249,1543,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1168,0.0908222982691068,0.000299641257088043,-0.0911219395261951
"717",756,"TOOLIK:TUSSOCKGRID:21:1990","TOOLIK:TUSSOCKGRID:21","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","21",1990,"LIVE","NONWOOD","pf_topbot_XY","Ledum decumbens","Ledum","SEVER","Ledum decumbens","CTL",32.6923076923077,"MOIST",68.62,-149.61,731,"LOW",1,"Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)","Shrub",53.8461538461538,"Shrub-Dominated",53.8461538461538,46.1538461538462,0,"Shrub-Dominated",47.4853950397429,1.48378191856453,51.0308230416926,5,6,4,18,0,-13,0.0833333333333334,1544,-10.2,10.3,-26.7,249,1544,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1169,0.1909362778928,0.869760271934185,-1.06069654982699
"718",757,"TOOLIK:TUSSOCKGRID:22:1990","TOOLIK:TUSSOCKGRID:22","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","22",1990,"LIVE","NONWOOD","pf_topbot_XY","Carex bigelowii","Carex","SEDGE","Carex bigelowii","CTL",40.3508771929825,"MOIST",68.62,-149.61,731,"LOW",1,"Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)","Graminoid",42.1052631578947,"None",47.3684210526316,42.1052631578947,10.5263157894737,"None",53.5182497701715,11.1319303209618,35.3498199088667,11,14,4,18,0,-13,0.116666666666667,1545,-10.2,10.3,-26.7,249,1545,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1170,-0.368328667007658,-0.508663159744072,0.87699182675173
"719",758,"TOOLIK:TUSSOCKGRID:23:1990","TOOLIK:TUSSOCKGRID:23","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","23",1990,"LIVE","NONWOOD","pf_topbot_XY","Carex bigelowii","Carex","SEDGE","Carex bigelowii","CTL",30.188679245283,"MOIST",68.62,-149.61,731,"LOW",1,"Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)","Graminoid",32.0754716981132,"None",67.9245283018868,32.0754716981132,0,"Shrub-Dominated",57.9756019457997,3.59322218589953,38.4311758683008,7,9,4,18,0,-13,0.15,1546,-10.2,10.3,-26.7,249,1546,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1171,0.25335076822491,0.349524515417612,-0.602875283642522
"720",759,"TOOLIK:TUSSOCKGRID:24:1990","TOOLIK:TUSSOCKGRID:24","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","24",1990,"LIVE","NONWOOD","pf_topbot_XY","Eriophorum vaginatum","Eriophorum","SEDGE","Eriophorum vaginatum","CTL",34.6153846153846,"MOIST",68.62,-149.61,731,"LOW",1,"Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)","Graminoid",40.3846153846154,"None",57.6923076923077,40.3846153846154,1.92307692307692,"Shrub-Dominated",56.9986290346616,3.47863827377582,39.5227326915626,8,8,4,18,0,-13,0.0333333333333333,1547,-10.2,10.3,-26.7,249,1547,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1172,-0.146199048271888,-0.0858716061156964,0.232070654387585
"721",760,"TOOLIK:TUSSOCKGRID:25:1990","TOOLIK:TUSSOCKGRID:25","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","25",1990,"LIVE","NONWOOD","pf_topbot_XY","Eriophorum vaginatum","Eriophorum","SEDGE","Eriophorum vaginatum","CTL",56.6666666666667,"MOIST",68.62,-149.61,731,"LOW",1,"Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)","Graminoid",60,"Graminoid-Dominated",40,60,0,"Graminoid-Dominated",49.2808986536059,1.02309756565076,49.6960037807433,6,8,4,18,0,-13,0.0833333333333333,1548,-10.2,10.3,-26.7,249,1548,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1173,0.0982365344067472,-0.539889485964322,0.441652951557574
"722",761,"TOOLIK:TUSSOCKGRID:26:1990","TOOLIK:TUSSOCKGRID:26","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","26",1990,"LIVE","NONWOOD","pf_topbot_XY","Betula nana","Betula","SDECI","Betula nana","CTL",12,"MOIST",68.62,-149.61,731,"LOW",1,"Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)","Shrub",60,"Shrub-Dominated",60,40,0,"Shrub-Dominated",50.4253960143076,1.41136281912981,48.1632411665626,6,8,4,18,0,-13,0.1,1549,-10.2,10.3,-26.7,249,1549,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1174,0.0353589835790483,0.651491638120832,-0.686850621699881
"723",762,"TOOLIK:TUSSOCKGRID:27:1990","TOOLIK:TUSSOCKGRID:27","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","27",1990,"LIVE","NONWOOD","pf_topbot_XY","Vaccinium vitis-idaea","Vaccinium","SEVER","Vaccinium vitis-idaea","CTL",13.1147540983607,"MOIST",68.62,-149.61,731,"LOW",1,"Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)","Shrub",62.2950819672131,"Shrub-Dominated",62.2950819672131,37.7049180327869,0,"Shrub-Dominated",62.6911174305788,0.760204081632653,36.5486784877886,9,9,4,18,0,-13,-0.0500000000000001,1550,-10.2,10.3,-26.7,249,1550,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1175,0.0159863945578231,-0.236266309802609,0.220279915244786
"724",763,"TOOLIK:TUSSOCKGRID:28:1990","TOOLIK:TUSSOCKGRID:28","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","28",1990,"LIVE","NONWOOD","pf_topbot_XY","Eriophorum vaginatum","Eriophorum","SEDGE","Eriophorum vaginatum","CTL",36.9230769230769,"MOIST",68.62,-149.61,731,"LOW",1,"Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)","Graminoid",47.6923076923077,"None",49.2307692307692,47.6923076923077,3.07692307692308,"None",53.7350996061753,3.54751913038068,42.7173812634441,7,8,4,18,0,-13,-3.31004553766303e-17,1551,-10.2,10.3,-26.7,249,1551,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1176,0.0112356620333975,-0.414580501559401,0.403344839526003
"725",764,"TOOLIK:TUSSOCKGRID:29:1990","TOOLIK:TUSSOCKGRID:29","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","29",1990,"LIVE","NONWOOD","pf_topbot_XY","Betula nana","Betula","SDECI","Betula nana","CTL",14.2857142857143,"MOIST",68.62,-149.61,731,"LOW",1,"Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)","Shrub",80.952380952381,"Shrub-Dominated",80.952380952381,9.52380952380952,9.52380952380952,"Shrub-Dominated",63.4477075653546,13.6038947803654,22.94839765428,5,8,4,18,0,-13,0.183333333333333,1552,-10.2,10.3,-26.7,249,1552,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1177,0.112126347420465,1.92212186329833,-2.0342482107188
"726",765,"TOOLIK:TUSSOCKGRID:30:1990","TOOLIK:TUSSOCKGRID:30","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","30",1990,"LIVE","NONWOOD","pf_topbot_XY","Ledum decumbens","Ledum","SEVER","Ledum decumbens","CTL",23.0769230769231,"MOIST",68.62,-149.61,731,"LOW",1,"Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)","Shrub",53.8461538461538,"Shrub-Dominated",53.8461538461538,46.1538461538462,0,"Shrub-Dominated",52.7375372545948,0,47.2624627454052,6,6,4,18,0,-13,-3.31004553766303e-17,1553,-10.2,10.3,-26.7,249,1553,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1179,NA,0.0941492243718481,-0.0941492243718493
"727",766,"TOOLIK:TUSSOCKGRID:31:1990","TOOLIK:TUSSOCKGRID:31","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","31",1990,"LIVE","NONWOOD","pf_topbot_XY","Cassiope tetragona","Cassiope","SEVER","Cassiope tetragona","CTL",9.09090909090909,"MOIST",68.62,-149.61,731,"LOW",1,"Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)","Shrub",60,"Shrub-Dominated",60,40,0,"Shrub-Dominated",57.453001314763,1.6716174858022,40.8753811994348,7,8,4,18,0,-13,0.0333333333333333,1554,-10.2,10.3,-26.7,249,1554,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1180,0.103339825316552,-0.0609519029512152,-0.0423879223653368
"728",767,"TOOLIK:TUSSOCKGRID:32:1990","TOOLIK:TUSSOCKGRID:32","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","32",1990,"LIVE","NONWOOD","pf_topbot_XY","Ledum decumbens","Ledum","SEVER","Ledum decumbens","CTL",13.7931034482759,"MOIST",68.62,-149.61,731,"LOW",1,"Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)","Shrub",63.7931034482759,"Shrub-Dominated",63.7931034482759,31.0344827586207,5.17241379310345,"Shrub-Dominated",59.6806175890824,5.3396767146792,34.9797056962385,8,10,4,18,0,-13,0.15,1555,-10.2,10.3,-26.7,249,1555,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1181,0.0341123309724335,0.348700346378819,-0.382812677351253
"729",768,"TOOLIK:TUSSOCKGRID:33:1990","TOOLIK:TUSSOCKGRID:33","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","33",1990,"LIVE","NONWOOD","pf_topbot_XY","Ledum decumbens","Ledum","SEVER","Ledum decumbens","CTL",20,"MOIST",68.62,-149.61,731,"LOW",1,"Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)","Shrub",80,"Shrub-Dominated",80,18.3333333333333,1.66666666666667,"Shrub-Dominated",62.0891958361931,3.0819606497369,34.82884351407,9,8,4,18,0,-13,-0.0833333333333334,1556,-10.2,10.3,-26.7,249,1556,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1182,-0.189335011057729,1.14402691985053,-0.954691908792802
"730",769,"TOOLIK:TUSSOCKGRID:34:1990","TOOLIK:TUSSOCKGRID:34","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","34",1990,"LIVE","NONWOOD","pf_topbot_XY","Eriophorum vaginatum","Eriophorum","SEDGE","Eriophorum vaginatum","CTL",23.8095238095238,"MOIST",68.62,-149.61,731,"LOW",1,"Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)","Graminoid",26.984126984127,"None",71.4285714285714,26.984126984127,1.58730158730159,"Shrub-Dominated",60.7808857808858,5.51878676878677,33.7003274503274,10,10,4,18,0,-13,-0.0333333333333333,1557,-10.2,10.3,-26.7,249,1557,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1183,-0.0938413438413439,0.745966995966996,-0.652125652125652
"731",770,"TOOLIK:TUSSOCKGRID:35:1990","TOOLIK:TUSSOCKGRID:35","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","35",1990,"LIVE","NONWOOD","pf_topbot_XY","Eriophorum vaginatum","Eriophorum","SEDGE","Eriophorum vaginatum","CTL",35,"MOIST",68.62,-149.61,731,"LOW",1,"Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)","Graminoid",35,"None",61.6666666666667,35,3.33333333333333,"Shrub-Dominated",52.7794481285827,4.86348394589937,42.357067925518,6,7,4,18,0,-13,0.1,1558,-10.2,10.3,-26.7,249,1558,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1184,0.00600389644449438,0.535274062418043,-0.541277958862538
"732",771,"TOOLIK:TUSSOCKGRID:36:1990","TOOLIK:TUSSOCKGRID:36","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","36",1990,"LIVE","NONWOOD","pf_topbot_XY","Vaccinium vitis-idaea","Vaccinium","SEVER","Vaccinium vitis-idaea","CTL",75,"MOIST",68.62,-149.61,731,"LOW",1,"Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)","Shrub",75,"Shrub-Dominated",75,23.0769230769231,1.92307692307692,"Shrub-Dominated",73.0220685111989,1.23834498834499,25.7395865004561,4,4,4,18,0,-13,-0.0166666666666667,1559,-10.2,10.3,-26.7,249,1559,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1185,-0.146658896658897,0.355376507550421,-0.208717610891524
"733",772,"TOOLIK:TUSSOCKGRID:37:1990","TOOLIK:TUSSOCKGRID:37","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","37",1990,"LIVE","NONWOOD","pf_topbot_XY","Betula nana","Betula","SDECI","Betula nana","CTL",16.6666666666667,"MOIST",68.62,-149.61,731,"LOW",1,"Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)","Shrub",55,"Shrub-Dominated",55,41.6666666666667,3.33333333333333,"Shrub-Dominated",57.8684247363673,3.06695285200278,39.0646224116299,9,9,4,18,0,-13,-0.116666666666667,1560,-10.2,10.3,-26.7,249,1560,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1186,-0.145850831078068,-0.228702004334256,0.374552835412325
"734",773,"TOOLIK:TUSSOCKGRID:38:1990","TOOLIK:TUSSOCKGRID:38","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","38",1990,"LIVE","NONWOOD","pf_topbot_XY","Eriophorum vaginatum","Eriophorum","SEDGE","Eriophorum vaginatum","CTL",32.3529411764706,"MOIST",68.62,-149.61,731,"LOW",1,"Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)","Graminoid",32.3529411764706,"None",64.7058823529412,32.3529411764706,2.94117647058824,"Shrub-Dominated",60.9756690936333,4.33435428678809,34.6899766195787,8,8,4,18,0,-13,0.0333333333333333,1561,-10.2,10.3,-26.7,249,1561,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1187,-0.091141977405917,0.456291531287567,-0.365149553881649
"735",774,"TOOLIK:TUSSOCKGRID:39:1990","TOOLIK:TUSSOCKGRID:39","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","39",1990,"LIVE","NONWOOD","pf_topbot_XY","Vaccinium vitis-idaea","Vaccinium","SEVER","Vaccinium vitis-idaea","CTL",17.5438596491228,"MOIST",68.62,-149.61,731,"LOW",1,"Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)","Shrub",59.6491228070175,"Shrub-Dominated",59.6491228070175,38.5964912280702,1.75438596491228,"Shrub-Dominated",45.3445401543995,4.56330443426825,50.0921554113323,9,10,4,18,0,-13,0.05,1562,-10.2,10.3,-26.7,249,1562,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1188,-0.011665797148096,0.922575684666791,-0.910909887518695
"736",775,"TOOLIK:TUSSOCKGRID:40:1990","TOOLIK:TUSSOCKGRID:40","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","40",1990,"LIVE","NONWOOD","pf_topbot_XY","Vaccinium uliginosum","Vaccinium","SDECI","Vaccinium uliginosum","CTL",22.4137931034483,"MOIST",68.62,-149.61,731,"LOW",1,"Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)","Shrub",65.5172413793103,"Shrub-Dominated",65.5172413793103,34.4827586206897,0,"Shrub-Dominated",58.9346716501889,0,41.0653283498111,8,7,4,18,0,-13,-0.05,1563,-10.2,10.3,-26.7,249,1563,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1190,NA,0.598123141226589,-0.598123141226589
"737",776,"TOOLIK:TUSSOCKGRID:41:1990","TOOLIK:TUSSOCKGRID:41","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","41",1990,"LIVE","NONWOOD","pf_topbot_XY","Rubus chamaemorus","Rubus","FORB","Rubus chamaemorus","CTL",17.1428571428571,"MOIST",68.62,-149.61,731,"LOW",1,"Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)","Forb",20,"None",42.8571428571429,37.1428571428571,20,"None",56.1457967707968,9.79145589439707,34.0627473348062,9,9,4,18,0,-13,0.05,1564,-10.2,10.3,-26.7,249,1564,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1191,-0.791857365386777,-0.154112955583544,0.945970320970322
"738",777,"TOOLIK:TUSSOCKGRID:42:1990","TOOLIK:TUSSOCKGRID:42","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","42",1990,"LIVE","NONWOOD","pf_topbot_XY","Salix pulchra","Salix","SDECI","Salix pulchra","CTL",2,"MOIST",68.62,-149.61,731,"LOW",1,"Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)","Shrub",80,"Shrub-Dominated",80,20,0,"Shrub-Dominated",63.9541216221704,6.68662026169803,29.3592581161315,9,10,4,18,0,-13,0.166666666666667,1565,-10.2,10.3,-26.7,249,1565,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1192,0.339129893301061,0.811262545450608,-1.15039243875167
"739",778,"TOOLIK:TUSSOCKGRID:43:1990","TOOLIK:TUSSOCKGRID:43","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","43",1990,"LIVE","WOOD","pf_topbot_XY","Betula nana","Betula","SDECI","Betula nana","CTL",31.5068493150685,"MOIST",68.62,-149.61,731,"LOW",1,"Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)","Shrub",82.1917808219178,"Shrub-Dominated",82.1917808219178,17.8082191780822,0,"Shrub-Dominated",71.7633404608232,4.97771796096538,23.2589415782115,8,10,4,18,0,-13,0.133333333333333,1566,-10.2,10.3,-26.7,249,1566,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1193,0.363486645703141,0.310828940789399,-0.674315586492539
"740",779,"TOOLIK:TUSSOCKGRID:44:1990","TOOLIK:TUSSOCKGRID:44","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","44",1990,"LIVE","NONWOOD","pf_topbot_XY","Calamagrostis inexpansa","Calamagrostis","GRASS","Calamagrostis inexpansa","CTL",4.34782608695652,"MOIST",68.62,-149.61,731,"LOW",1,"Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)","Graminoid",4.34782608695652,"None",95.6521739130435,4.34782608695652,0,"Shrub-Dominated",90.5451460915431,0,9.45485390845694,6,6,4,18,0,-13,0.0333333333333334,1567,-10.2,10.3,-26.7,249,1567,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1194,NA,0.556963366794186,-0.556963366794185
"741",780,"TOOLIK:TUSSOCKGRID:45:1990","TOOLIK:TUSSOCKGRID:45","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","45",1990,"LIVE","NONWOOD","pf_topbot_XY","Vaccinium uliginosum","Vaccinium","SDECI","Vaccinium uliginosum","CTL",55.8823529411765,"MOIST",68.62,-149.61,731,"LOW",1,"Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)","Shrub",88.2352941176471,"Shrub-Dominated",88.2352941176471,11.7647058823529,0,"Shrub-Dominated",74.7825283959738,8.84968602825746,16.3677855757688,6,8,4,18,0,-13,0.1,1568,-10.2,10.3,-26.7,249,1568,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1195,0.248482469911041,0.832042047588266,-1.08052451749931
"742",781,"TOOLIK:TUSSOCKGRID:46:1990","TOOLIK:TUSSOCKGRID:46","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","46",1990,"LIVE","NONWOOD","pf_topbot_XY","Eriophorum vaginatum","Eriophorum","SEDGE","Eriophorum vaginatum","CTL",23.0769230769231,"MOIST",68.62,-149.61,731,"LOW",1,"Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)","Graminoid",23.0769230769231,"None",70.7692307692308,23.0769230769231,6.15384615384615,"Shrub-Dominated",64.3519589999042,8.95415269661845,26.6938883034773,9,10,4,18,0,-13,-6.62009107532606e-17,1569,-10.2,10.3,-26.7,249,1569,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1196,-0.225102021266405,0.784510010537408,-0.559407989271004
"743",782,"TOOLIK:TUSSOCKGRID:47:1990","TOOLIK:TUSSOCKGRID:47","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","47",1990,"LIVE","NONWOOD","pf_topbot_XY","Betula nana","Betula","SDECI","Betula nana","CTL",12.7272727272727,"MOIST",68.62,-149.61,731,"LOW",1,"Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)","Shrub",85.4545454545455,"Shrub-Dominated",85.4545454545455,14.5454545454545,0,"Shrub-Dominated",77.3583052749719,1.23456790123457,21.4071268237935,8,8,3,18,0,-13,-0.0119047619047641,1570,-10.2,10.3,-26.7,249,1570,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1197,-0.044091710758385,0.41240780824114,-0.368316097482757
"744",783,"TOOLIK:TUSSOCKGRID:48:1990","TOOLIK:TUSSOCKGRID:48","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","48",1990,"LIVE","NONWOOD","pf_topbot_XY","Eriophorum vaginatum","Eriophorum","SEDGE","Eriophorum vaginatum","CTL",21.5384615384615,"MOIST",68.62,-149.61,731,"LOW",1,"Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)","Graminoid",40,"None",58.4615384615385,40,1.53846153846154,"Shrub-Dominated",56.1918493033338,1.99363966313119,41.814511033535,6,7,4,18,0,-13,0,1571,-10.2,10.3,-26.7,249,1571,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1198,-0.139146317112419,0.57148366952575,-0.432337352413332
"745",784,"TOOLIK:TUSSOCKGRID:49:1990","TOOLIK:TUSSOCKGRID:49","TOOLIK:TUSSOCKGRID","TOOLIK","TUSSOCKGRID","49",1990,"LIVE","NONWOOD","pf_topbot_XY","Ledum decumbens","Ledum","SEVER","Ledum decumbens","CTL",30.7692307692308,"MOIST",68.62,-149.61,731,"LOW",1,"Arctic",68.5,-149.5,"_68.5_-149.5","North America-West","Point-framing (XY)","Shrub",71.1538461538462,"Shrub-Dominated",71.1538461538462,28.8461538461538,0,"Shrub-Dominated",61.7433606585944,3.39011729696773,34.8665220444378,6,7,4,18,0,-13,0.1,1572,-10.2,10.3,-26.7,249,1572,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1199,0.371645495039444,-0.428912978968356,0.0572674839289101
