"","SiteSubsitePlot","NbSpeciesPerTrendPlot","trend","TotalSpecies","ProportionSpecies","SiteSubsite","LAT.x","SurveyedArea","Region","MOISTURE","Duration","PlotGraminoidMean","PlotShrubMean","PlotForbMean","MeanRichness","LogPlotSize","GramDivided","ShrubDivided","ForbDivided","X.x","LAT.y","LONG","mat","warmq","coldq","prec","ID","WarmQSlope","PrecSlope","X.y","ForbSlope","GraminoidSlope","ShrubSlope"
"687","TOOLIK:IMNAVAIT:22",9,"Persisting",10,0.9,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,15.5952380952381,74.0816326530612,10.3231292517007,9,0,0.155952380952381,0.740816326530612,0.103231292517007,1470,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1100,-0.275510204081633,0.642857142857143,-0.367346938775511
"688","TOOLIK:IMNAVAIT:23",11,"Persisting",12,0.916666666666667,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,13.2960245467188,68.2769665694759,18.4270088838053,11,0,0.132960245467188,0.682769665694759,0.184270088838053,1471,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1101,0.506657160635038,-0.218871052223669,-0.287786108411369
"689","TOOLIK:IMNAVAIT:24",9,"Persisting",13,0.692307692307692,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,11.8295978903908,76.4187934050875,11.7516087045217,10,0,0.118295978903908,0.764187934050875,0.117516087045217,1472,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1102,0.73098860861287,-0.0264195440784302,-0.70456906453444
"690","TOOLIK:IMNAVAIT:25",3,"Persisting",5,0.6,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,3.77748502710433,75.3824669286314,20.8400480442643,4,0,0.0377748502710433,0.753824669286314,0.208400480442643,1473,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1103,-0.341207383339511,-0.472316563932776,0.813523947272285
"691","TOOLIK:IMNAVAIT:26",7,"Persisting",11,0.636363636363636,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,40.0927383164079,48.2986664658206,11.6085952177715,9,0,0.400927383164079,0.482986664658206,0.116085952177715,1474,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1104,-0.143648086313596,1.80832721380482,-1.66467912749122
"692","TOOLIK:IMNAVAIT:27",7,"Persisting",11,0.636363636363636,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,35.4325622294372,61.1657873376623,3.40165043290043,8,0,0.354325622294372,0.611657873376623,0.0340165043290043,1475,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1105,-0.0559613997113997,0.321000180375181,-0.265038780663781
"693","TOOLIK:IMNAVAIT:28",3,"Persisting",12,0.25,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,18.9116367410941,60.3105192252479,20.777844033658,9,0,0.189116367410941,0.603105192252479,0.20777844033658,1476,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1106,0.692610576331518,0.626985704505135,-1.31959628083666
"694","TOOLIK:IMNAVAIT:29",8,"Persisting",8,1,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,39.3004594040832,56.0500669034242,4.6494736924926,8,0,0.393004594040832,0.560500669034242,0.046494736924926,1477,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1107,0.140309471311576,0.547432158833159,-0.687741630144734
"695","TOOLIK:IMNAVAIT:30",8,"Persisting",10,0.8,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,29.0711524872053,62.3523790659329,8.57646844686182,8,0,0.290711524872053,0.623523790659329,0.0857646844686182,1478,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1109,-0.440248542081558,0.798652005396262,-0.358403463314704
"696","TOOLIK:IMNAVAIT:31",9,"Persisting",16,0.5625,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,36.747491638796,55.9333581072711,7.31915025393286,12,0,0.36747491638796,0.559333581072711,0.0731915025393286,1479,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1110,-0.392770139146951,-0.0436640654031954,0.436434204550146
"697","TOOLIK:IMNAVAIT:33",6,"Persisting",9,0.666666666666667,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,13.028297832534,75.068399009349,11.903303158117,8,0,0.13028297832534,0.75068399009349,0.11903303158117,1481,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1111,0.0221127467597302,0.944182641871987,-0.966295388631716
"698","TOOLIK:IMNAVAIT:34",5,"Persisting",8,0.625,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,16.8976687479943,39.9101623152488,43.1921689367569,6,0,0.168976687479943,0.399101623152488,0.431921689367569,1482,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1112,-0.883473614233202,0.306791161082235,0.576682453150966
"699","TOOLIK:IMNAVAIT:35",10,"Persisting",10,1,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,22.5003770739065,60.8397435897436,16.6598793363499,10,0,0.225003770739065,0.608397435897436,0.166598793363499,1483,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1113,-0.132076420311715,2.08805932629462,-1.95598290598291
"700","TOOLIK:IMNAVAIT:36",7,"Persisting",8,0.875,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,32.7949610763669,65.6397348358963,1.56530408773679,8,0,0.327949610763669,0.656397348358963,0.0156530408773679,1484,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1114,-0.0651379195746095,0.996180649969285,-0.931042730394676
"701","TOOLIK:IMNAVAIT:37",6,"Persisting",10,0.6,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,17.9848024316109,79.5542046605876,2.46099290780142,8,0,0.179848024316109,0.795542046605876,0.0246099290780142,1485,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1115,-0.403309692671395,0.949071259709558,-0.545761567038163
"702","TOOLIK:IMNAVAIT:38",10,"Persisting",15,0.666666666666667,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,36.7471554847792,53.0817927946641,10.1710517205567,12,0,0.367471554847792,0.530817927946641,0.101710517205567,1486,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1116,-0.181640471739482,0.88012262764738,-0.698482155907899
"703","TOOLIK:IMNAVAIT:39",6,"Persisting",10,0.6,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,34.0532702591526,58.7021116138763,7.24461812697107,7,0,0.340532702591526,0.587021116138763,0.0724461812697107,1487,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1117,0.00900406782759725,1.28094062799945,-1.28994469582705
"704","TOOLIK:IMNAVAIT:40",6,"Persisting",10,0.6,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,4.71836428522719,93.8098106516946,1.47182506307822,8,0,0.0471836428522719,0.938098106516946,0.0147182506307822,1488,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1119,-0.0504625735912532,0.165973374552012,-0.115510800960759
"705","TOOLIK:IMNAVAIT:41",5,"Persisting",8,0.625,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,12.959720457918,76.8544506242776,10.1858289178044,6,0,0.12959720457918,0.768544506242776,0.101858289178044,1489,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1120,-0.110040130768321,0.670874293801475,-0.560834163033154
"706","TOOLIK:IMNAVAIT:42",8,"Persisting",9,0.888888888888889,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",6,30.0492610837438,45.8620689655172,24.0886699507389,8,0,0.300492610837438,0.458620689655172,0.240886699507389,1490,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1121,-2.3152709359602,4.26929392446562,-1.95402298850542
"707","TOOLIK:IMNAVAIT:43",6,"Persisting",7,0.857142857142857,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,21.0696802821891,67.9064351284078,11.0238845894032,7,0,0.210696802821891,0.679064351284078,0.110238845894032,1491,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1122,0.0825417483327441,1.80191579475994,-1.88445754309269
"708","TOOLIK:IMNAVAIT:44",7,"Persisting",10,0.7,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,17.6659762651142,71.715367965368,10.6186557695178,9,0,0.176659762651142,0.71715367965368,0.106186557695178,1492,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1123,-0.0083034781310644,1.20202642185401,-1.19372294372294
"709","TOOLIK:IMNAVAIT:45",8,"Persisting",8,1,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,33.6729120996225,62.6141951345756,3.71289276580197,8,0,0.336729120996225,0.626141951345756,0.0371289276580197,1493,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1124,-0.0311396297649494,0.42962565460967,-0.398486024844721
"710","TOOLIK:IMNAVAIT:46",8,"Persisting",9,0.888888888888889,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,36.0605380016619,62.9389035471095,1.00055845122859,8,0,0.360605380016619,0.629389035471095,0.0100055845122859,1494,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1125,0.151092082402581,0.825349998741013,-0.976442081143594
"711","TOOLIK:IMNAVAIT:47",7,"Persisting",9,0.777777777777778,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,33.3642899752174,63.9289888701004,2.7067211546822,8,0,0.333642899752174,0.639289888701004,0.027067211546822,1495,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1126,0.162188795177231,0.442486939271126,-0.604675734448356
"712","TOOLIK:IMNAVAIT:48",10,"Persisting",13,0.769230769230769,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,42.3558106169297,42.229674796748,15.4145145863223,10,0,0.423558106169297,0.42229674796748,0.154145145863223,1496,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1127,-0.55500557946756,1.12018173122908,-0.565176151761517
"713","TOOLIK:IMNAVAIT:51",6,"Persisting",10,0.6,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,36.343384252926,46.031271035546,17.625344711528,7,0,0.36343384252926,0.46031271035546,0.17625344711528,1498,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1129,0.348909589675663,1.15484242792724,-1.50375201760291
"714","TOOLIK:IMNAVAIT:52",11,"Persisting",12,0.916666666666667,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,31.7943037974684,52.5024613220816,15.7032348804501,11,0,0.317943037974684,0.525024613220816,0.157032348804501,1499,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1130,-0.414908579465541,0.799601500234412,-0.384692920768871
"715","TOOLIK:IMNAVAIT:53",9,"Persisting",12,0.75,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,29.2287664745676,62.1705043645482,8.60072916088416,10,0,0.292287664745676,0.621705043645482,0.0860072916088416,1500,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1131,0.213185924888787,-0.543320062986744,0.330134138097957
"716","TOOLIK:IMNAVAIT:54",7,"Persisting",11,0.636363636363636,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,15.6916776215998,76.6262940514713,7.68202832692891,9,0,0.156916776215998,0.766262940514713,0.0768202832692891,1501,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1132,0.048699417703172,0.388057437556881,-0.436756855260053
"717","TOOLIK:IMNAVAIT:55",8,"Persisting",8,1,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,33.5228718367479,61.9792665049647,4.49786165828746,8,0,0.335228718367479,0.619792665049647,0.0449786165828746,1502,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1133,0.0264461199016871,1.01733740702423,-1.04378352692592
"718","TOOLIK:IMNAVAIT:56",11,"Persisting",13,0.846153846153846,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,20.7390376432368,61.9846014972544,17.2763608595088,12,0,0.207390376432368,0.619846014972544,0.172763608595088,1503,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1134,0.361093454808694,0.0523840422338754,-0.413477497042569
"719","TOOLIK:IMNAVAIT:57",8,"Persisting",13,0.615384615384615,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,20.0392860948727,71.0328275331872,8.92788637194008,10,0,0.200392860948727,0.710328275331872,0.0892788637194008,1504,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1135,-0.476845085860431,0.221733167904843,0.255111917955587
"720","TOOLIK:IMNAVAIT:58",2,"Persisting",2,1,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",6,69.4167852062589,30.5832147937411,0,2,0,0.694167852062589,0.305832147937411,0,1505,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1136,NA,-2.08629682313857,2.08629682313857
"721","TOOLIK:IMNAVAIT:59",5,"Persisting",9,0.555555555555556,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,30.5851648351648,52.7754120879121,16.6394230769231,7,0,0.305851648351648,0.527754120879121,0.166394230769231,1506,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1137,0.117628205128205,0.553296703296704,-0.670924908424907
"722","TOOLIK:IMNAVAIT:60",8,"Persisting",9,0.888888888888889,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,7.44334347314818,77.3033698067705,15.2532867200813,9,0,0.0744334347314818,0.773033698067705,0.152532867200813,1507,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1139,-0.413738701705083,0.0618074033105126,0.351931298394571
"723","TOOLIK:IMNAVAIT:61",8,"Persisting",8,1,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,28.8994480975959,59.2406538995573,11.8598980028468,9,0,0.288994480975959,0.592406538995573,0.118598980028468,1508,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1140,-0.109820136869467,0.612208511988449,-0.502388375118982
"724","TOOLIK:IMNAVAIT:62",5,"Persisting",13,0.384615384615385,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,7.40172955974843,79.2550155589157,13.3432548813359,8,0,0.0740172955974843,0.792550155589157,0.133432548813359,1509,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1141,0.099183704775053,0.812106918238994,-0.911290623014047
"725","TOOLIK:IMNAVAIT:63",6,"Persisting",12,0.5,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",12,66.5657788539145,30.2058111380145,3.22841000807102,9,0,0.665657788539145,0.302058111380145,0.0322841000807102,1510,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1142,-0.255582458972281,-1.20729082593485,1.46287328490713
"726","TOOLIK:IMNAVAIT:65",7,"Persisting",9,0.777777777777778,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,41.8594388703084,51.971850613155,6.1687105165366,8,0,0.418594388703084,0.51971850613155,0.061687105165366,1511,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1143,-0.181345224823486,1.07552954292085,-0.894184318097362
"727","TOOLIK:IMNAVAIT:66",5,"Persisting",10,0.5,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,9.88557243878039,52.8536662968982,37.2607612643214,8,0,0.0988557243878039,0.528536662968982,0.372607612643214,1512,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1144,-0.210026825613839,-0.228934972762855,0.438961798376691
"728","TOOLIK:IMNAVAIT:67",7,"Persisting",8,0.875,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,27.0439436412936,62.4759131220723,10.4801432366341,7,0,0.270439436412936,0.624759131220723,0.104801432366341,1513,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1145,0.0843231893167434,2.60696485456878,-2.69128804388553
"729","TOOLIK:IMNAVAIT:68",5,"Persisting",8,0.625,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,12.6455026455026,67.1286121286121,20.2258852258852,7,0,0.126455026455026,0.671286121286121,0.202258852258852,1514,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1146,-0.516076516076517,1.09700176366843,-0.580925247591913
"730","TOOLIK:IMNAVAIT:69",7,"Persisting",9,0.777777777777778,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,38.6786819991154,48.7803086146739,12.5410093862106,9,0,0.386786819991154,0.487803086146739,0.125410093862106,1515,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1147,0.126469769194227,0.219445673006044,-0.345915442200271
"731","TOOLIK:IMNAVAIT:70",9,"Persisting",9,1,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,50.577314692435,48.8054013569477,0.617283950617284,9,0,0.50577314692435,0.488054013569477,0.00617283950617284,1516,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1149,0.0411522633744856,-0.0386997712312722,-0.00245249214321391
"732","TOOLIK:IMNAVAIT:71",8,"Persisting",8,1,"TOOLIK:IMNAVAIT",68.62,1,"North America-West","MOIST",18,34.3131518148687,56.5686451633544,9.11820302177687,8,0,0.343131518148687,0.565686451633544,0.0911820302177687,1517,68.62,-149.28,-10.9,9.4,-27.2,277,84,0.0367878616290269,0.356302521008416,1150,0.156895299492562,0.682699180132953,-0.839594479625515
"733","TOOLIK:MOIST:13",10,"Persisting",11,0.909090909090909,"TOOLIK:MOIST",68.62,0.5625,"North America-West","MOIST",14,47.1750896093801,50.4305941027784,2.3943162878415,10,-0.575364144903562,0.471750896093801,0.504305941027784,0.023943162878415,1522,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1153,-0.00925509195971972,1.66603772794243,-1.65678263598271
"734","TOOLIK:MOIST:17",10,"Persisting",12,0.833333333333333,"TOOLIK:MOIST",68.62,0.5625,"North America-West","MOIST",14,42.2203555581954,54.3687188111339,3.41092563067066,9,-0.575364144903562,0.422203555581954,0.543687188111339,0.0341092563067066,1394,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1154,0.016644921752633,1.78084019530398,-1.79748511705662
"735","TOOLIK:MOIST:18",7,"Persisting",11,0.636363636363636,"TOOLIK:MOIST",68.62,0.5625,"North America-West","MOIST",14,32.6996895648211,62.7866335662388,4.51367686894003,9,-0.575364144903562,0.326996895648211,0.627866335662388,0.0451367686894003,1523,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1155,-0.16235049129786,1.3266554746818,-1.16430498338394
"736","TOOLIK:TUSSOCKGRID:1",8,"Persisting",12,0.666666666666667,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,40.074237356846,54.3317793317793,5.59398331137462,10,0,0.40074237356846,0.543317793317793,0.0559398331137462,1524,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1156,-0.375578527752441,-1.30080064862674,1.67637917637918
"737","TOOLIK:TUSSOCKGRID:2",5,"Persisting",11,0.454545454545455,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,37.6321951321951,59.1008316008316,3.26697326697327,8,0,0.376321951321951,0.591008316008316,0.0326697326697327,1525,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1167,0.00312900312900314,-0.447688947688948,0.444559944559945
"738","TOOLIK:TUSSOCKGRID:3",6,"Persisting",9,0.666666666666667,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,42.391217870257,52.2944206446348,5.31436148510812,8,0,0.42391217870257,0.522944206446348,0.0531436148510812,1526,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1178,-0.0800217598259214,0.00111179110567114,0.0789099687202498
"739","TOOLIK:TUSSOCKGRID:4",6,"Persisting",6,1,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,34.6607988931358,65.3392011068642,0,6,0,0.346607988931358,0.653392011068642,0,1527,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1189,NA,-0.611189082656474,0.611189082656474
"740","TOOLIK:TUSSOCKGRID:5",6,"Persisting",10,0.6,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,44.2978630159856,52.3880900705372,3.31404691347719,8,0,0.442978630159856,0.523880900705372,0.0331404691347719,1528,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1200,-0.215058363593361,0.272528068784174,-0.0574697051908115
"741","TOOLIK:TUSSOCKGRID:6",7,"Persisting",11,0.636363636363636,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,68.7612305183729,27.8421064959725,3.39666298565463,10,0,0.687612305183729,0.278421064959725,0.0339666298565463,1529,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1211,-0.0360556577079423,0.503198249132857,-0.467142591424917
"742","TOOLIK:TUSSOCKGRID:7",8,"Persisting",11,0.727272727272727,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,39.751814208336,58.1242026894201,2.12398310224397,9,0,0.39751814208336,0.581242026894201,0.0212398310224397,1530,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1222,0.000888805236631316,0.508030616726269,-0.5089194219629
"743","TOOLIK:TUSSOCKGRID:8",6,"Persisting",8,0.75,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,41.4521616291237,58.0473879655115,0.500450405364828,8,0,0.414521616291237,0.580473879655115,0.00500450405364828,1531,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1231,0.0677276215260401,1.30285421422092,-1.37058183574696
"744","TOOLIK:TUSSOCKGRID:9",7,"Persisting",9,0.777777777777778,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,36.510564585977,61.8005116119806,1.68892380204242,9,0,0.36510564585977,0.618005116119806,0.0168892380204242,1532,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1238,0.0541153879724186,-0.335193130165636,0.281077742193218
"745","TOOLIK:TUSSOCKGRID:10",5,"Persisting",10,0.5,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,50.462962962963,45.8333333333333,3.7037037037037,8,0,0.50462962962963,0.458333333333333,0.037037037037037,1533,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1157,0.411522633744853,-0.257201646090532,-0.15432098765432
"746","TOOLIK:TUSSOCKGRID:11",6,"Persisting",8,0.75,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,57.5874847546674,42.1493573505957,0.263157894736842,7,0,0.575874847546674,0.421493573505957,0.00263157894736842,1534,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1158,0.0526315789473684,1.72014260249554,-1.77277418144291
"747","TOOLIK:TUSSOCKGRID:12",7,"Persisting",10,0.7,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,41.7601495726496,56.4770299145299,1.76282051282051,8,0,0.417601495726496,0.564770299145299,0.0176282051282051,1535,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1159,-0.136853886853887,-0.540165852665853,0.67701973951974
"748","TOOLIK:TUSSOCKGRID:13",6,"Persisting",9,0.666666666666667,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,41.7644128829422,57.4459402646779,0.789646852379908,8,0,0.417644128829422,0.574459402646779,0.00789646852379908,1536,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1160,0.0870073846603787,-0.06851222246594,-0.0184951621944388
"749","TOOLIK:TUSSOCKGRID:14",6,"Persisting",11,0.545454545454545,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,35.5312480958105,55.0941154312747,9.37463647291481,10,0,0.355312480958105,0.550941154312747,0.0937463647291481,1537,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1161,-0.59389015988729,-0.605888630996236,1.19977879088353
"750","TOOLIK:TUSSOCKGRID:15",9,"Persisting",13,0.692307692307692,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,45.0015227511452,46.3413262230178,8.65715102583705,10,0,0.450015227511452,0.463413262230178,0.0865715102583705,1538,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1162,-0.273173268362618,1.18402499383648,-0.910851725473865
"751","TOOLIK:TUSSOCKGRID:16",6,"Persisting",7,0.857142857142857,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,35.8493900131348,61.336207642893,2.81440234397224,8,0,0.358493900131348,0.61336207642893,0.0281440234397224,1539,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1163,0.0137253228651078,0.961202386517954,-0.974927709383062
"752","TOOLIK:TUSSOCKGRID:17",8,"Persisting",10,0.8,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,43.399593851841,54.0211667234139,2.57923942474504,9,0,0.43399593851841,0.540211667234139,0.0257923942474504,1540,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1164,-0.0358910128573049,-0.0981800346968882,0.134071047554194
"753","TOOLIK:TUSSOCKGRID:18",7,"Persisting",11,0.636363636363636,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,24.1658950731139,74.2568570381628,1.5772478887233,9,0,0.241658950731139,0.742568570381628,0.015772478887233,1541,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1165,-0.214439476734559,0.766755978876576,-0.552316502142017
"754","TOOLIK:TUSSOCKGRID:19",7,"Persisting",11,0.636363636363636,"TOOLIK:TUSSOCKGRID",68.62,1,"North America-West","MOIST",18,62.8702574525745,35.3741531165312,1.75558943089431,9,0,0.628702574525745,0.353741531165312,0.0175558943089431,1542,68.62,-149.61,-10.2,10.3,-26.7,249,78,0.0356486549698011,0.968907563025222,1166,0.156673441734417,0.325903342366757,-0.482576784101174
